DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV
2016-02-07	25918132	Yucesoy B	2015-04-26	Toxicol Sci	www.ncbi.nlm.nih.gov/pubmed/25918132	Genome-wide association study identifies novel loci associated with diisocyanate-induced occupational asthma.	Diisocyanate-induced asthma	74 European ancestry cases, 824 European ancestry controls	NA	15q13.1	15	28120472	HERC2, OCA2, RPL41P2	HERC2			8924			rs12913832-A	rs12913832	0	12913832	intron_variant	0	0.233	7E-14	13.1549019599857		3.48	[2.47-4.89]	Illumina [1556551]	N
2016-02-07	25918132	Yucesoy B	2015-04-26	Toxicol Sci	www.ncbi.nlm.nih.gov/pubmed/25918132	Genome-wide association study identifies novel loci associated with diisocyanate-induced occupational asthma.	Diisocyanate-induced asthma	74 European ancestry cases, 824 European ancestry controls	NA	2q36.1	2	222057197	PAX3, HSPA9P	RPL23AP28 - PAX3	100271457	5077		12203	142690	rs13391419-A	rs13391419	0	13391419	regulatory_region_variant	1	0.026	5E-06	5.30102999566398		3.9	[2.08-7.31]	Illumina [1556551]	N
2016-02-07	25918132	Yucesoy B	2015-04-26	Toxicol Sci	www.ncbi.nlm.nih.gov/pubmed/25918132	Genome-wide association study identifies novel loci associated with diisocyanate-induced occupational asthma.	Diisocyanate-induced asthma	74 European ancestry cases, 824 European ancestry controls	NA	2p24.3	2	13542679	TRIB2, FAM84A	LOC105373485 - NACAP4	105373485	100421926		9553	41009	rs13405366-A	rs13405366	0	13405366	intron_variant	1	0.024	1E-06	6		4.3	[2.28-8.12]	Illumina [1556551]	N
2016-02-07	25918132	Yucesoy B	2015-04-26	Toxicol Sci	www.ncbi.nlm.nih.gov/pubmed/25918132	Genome-wide association study identifies novel loci associated with diisocyanate-induced occupational asthma.	Diisocyanate-induced asthma	74 European ancestry cases, 824 European ancestry controls	NA	11p15.3	11	12458540	PARVA, MICALCL, TEAD1	PARVA			55742			rs1346220-G	rs1346220	0	1346220	intron_variant	0	0.002	2E-06	5.69897000433602		15.45	[3.42-69.69]	Illumina [1556551]	N
2016-02-07	25918132	Yucesoy B	2015-04-26	Toxicol Sci	www.ncbi.nlm.nih.gov/pubmed/25918132	Genome-wide association study identifies novel loci associated with diisocyanate-induced occupational asthma.	Diisocyanate-induced asthma	74 European ancestry cases, 824 European ancestry controls	NA	12q24.32	12	126523324	intergenic	LOC100421201 - NDUFA5P6	100421201	100288339		11613	1019	rs141337143-A	rs141337143	0	141337143	upstream_gene_variant	1	0.002	2E-06	5.69897000433602		15.23	[3.38-68.72]	Illumina [1556551]	N
2016-02-07	25918132	Yucesoy B	2015-04-26	Toxicol Sci	www.ncbi.nlm.nih.gov/pubmed/25918132	Genome-wide association study identifies novel loci associated with diisocyanate-induced occupational asthma.	Diisocyanate-induced asthma	74 European ancestry cases, 824 European ancestry controls	NA	1p36.22	1	9729092	PIK3CD, C1orf200, FLJ16126	PIK3CD, CLSTN1			5293, 22883			rs14271-A	rs14271	0	14271	3_prime_UTR_variant	0	0.001	1E-06	6		34.08	[3.52-329.69]	Illumina [1556551]	N
2016-02-07	25918132	Yucesoy B	2015-04-26	Toxicol Sci	www.ncbi.nlm.nih.gov/pubmed/25918132	Genome-wide association study identifies novel loci associated with diisocyanate-induced occupational asthma.	Diisocyanate-induced asthma	74 European ancestry cases, 824 European ancestry controls	NA	2p25.1	2	11597965	GREB1, E2F6, NTSR2	GREB1			9687			rs1435547-A	rs1435547	0	1435547	synonymous_variant	0	0.001	1E-06	6		34.08	[3.52-329.69]	Illumina [1556551]	N
2016-02-07	25918132	Yucesoy B	2015-04-26	Toxicol Sci	www.ncbi.nlm.nih.gov/pubmed/25918132	Genome-wide association study identifies novel loci associated with diisocyanate-induced occupational asthma.	Diisocyanate-induced asthma	74 European ancestry cases, 824 European ancestry controls	NA	15q26.3	15	98221618	LOC728459, FAM169B	LOC105371010 - LOC105371011	105371010	105371011		89107	101815	rs1442808-A	rs1442808	0	1442808	intron_variant	1	0.001	1E-06	6		34.08	[3.52-329.69]	Illumina [1556551]	N
2016-02-07	25918132	Yucesoy B	2015-04-26	Toxicol Sci	www.ncbi.nlm.nih.gov/pubmed/25918132	Genome-wide association study identifies novel loci associated with diisocyanate-induced occupational asthma.	Diisocyanate-induced asthma	74 European ancestry cases, 824 European ancestry controls	NA	4p15.33	4	12097711	LOC644753, HSP90AB2P	LOC107986179 - LOC107986180	107986179	107986180		155951	26816	rs1479279-G	rs1479279	0	1479279	intergenic_variant	1	0.016	2E-06	5.69897000433602		5	[2.42-10.33]	Illumina [1556551]	N
2016-02-07	25918132	Yucesoy B	2015-04-26	Toxicol Sci	www.ncbi.nlm.nih.gov/pubmed/25918132	Genome-wide association study identifies novel loci associated with diisocyanate-induced occupational asthma.	Diisocyanate-induced asthma	74 European ancestry cases, 824 European ancestry controls	NA	5p14.3	5	21259029	NUP50P3, LOC728411	LOC102723561 - GUSBP1	102723561	728411		82673	200451	rs1491921-C	rs1491921	0	1491921	intergenic_variant	1	0.013	7E-07	6.15490195998574		5.69	[2.63-12.33]	Illumina [1556551]	N
2016-02-07	25918132	Yucesoy B	2015-04-26	Toxicol Sci	www.ncbi.nlm.nih.gov/pubmed/25918132	Genome-wide association study identifies novel loci associated with diisocyanate-induced occupational asthma.	Diisocyanate-induced asthma	74 European ancestry cases, 824 European ancestry controls	NA	10p12.2	10	23104137	MSRB2, ARMC3, YWHAZP3	MSRB2			22921			rs1555804-G	rs1555804	0	1555804	splice_region_variant	0	0.002	2E-06	5.69897000433602		15.23	[3.38-68.72]	Illumina [1556551]	N
2016-02-07	25918132	Yucesoy B	2015-04-26	Toxicol Sci	www.ncbi.nlm.nih.gov/pubmed/25918132	Genome-wide association study identifies novel loci associated with diisocyanate-induced occupational asthma.	Diisocyanate-induced asthma	74 European ancestry cases, 824 European ancestry controls	NA	11q23.2	11	114071429	ZBTB16, HTR3A, NNMT	ZBTB16			7704			rs1672691-A	rs1672691	0	1672691	intron_variant	0	0.2	2E-07	6.69897000433602		2.5	[1.76-3.55]	Illumina [1556551]	N
2016-02-07	25918132	Yucesoy B	2015-04-26	Toxicol Sci	www.ncbi.nlm.nih.gov/pubmed/25918132	Genome-wide association study identifies novel loci associated with diisocyanate-induced occupational asthma.	Diisocyanate-induced asthma	74 European ancestry cases, 824 European ancestry controls	NA	2q24.1	2	157012356	GPD2, CDK7PS	LOC105373710			105373710			rs16841200-G	rs16841200	0	16841200	intergenic_variant	0	0.001	1E-06	6		34.08	[3.52-329.69]	Illumina [1556551]	N
2016-02-07	25918132	Yucesoy B	2015-04-26	Toxicol Sci	www.ncbi.nlm.nih.gov/pubmed/25918132	Genome-wide association study identifies novel loci associated with diisocyanate-induced occupational asthma.	Diisocyanate-induced asthma	74 European ancestry cases, 824 European ancestry controls	NA	5p15.1	5	15607339	LOC402198, LOC391741	CTD-2350J17.1, FBXL7			101929472, 23194			rs16867528-A	rs16867528	0	16867528	non_coding_transcript_exon_variant	0	0.01	2E-08	7.69897000433602		7.39	[3.29-16.6]	Illumina [1556551]	N
2016-02-07	25918132	Yucesoy B	2015-04-26	Toxicol Sci	www.ncbi.nlm.nih.gov/pubmed/25918132	Genome-wide association study identifies novel loci associated with diisocyanate-induced occupational asthma.	Diisocyanate-induced asthma	74 European ancestry cases, 824 European ancestry controls	NA	5p15.1	5	15783391	FBXL7, LOC391741, 11-Mar	FBXL7			23194			rs16867713-G	rs16867713	0	16867713	intron_variant	0	0.01	7E-06	5.15490195998574		5.83	[2.45-13.86]	Illumina [1556551]	N
2016-02-07	25918132	Yucesoy B	2015-04-26	Toxicol Sci	www.ncbi.nlm.nih.gov/pubmed/25918132	Genome-wide association study identifies novel loci associated with diisocyanate-induced occupational asthma.	Diisocyanate-induced asthma	74 European ancestry cases, 824 European ancestry controls	NA	8p12	8	29858745	LOC646909, MAP2K1P1	LOC107986884 - LOC105379354	107986884	105379354		13239	3622	rs16876083-A	rs16876083	0	16876083	upstream_gene_variant	1	0.005	2E-06	5.69897000433602		8.65	[2.96-25.28]	Illumina [1556551]	N
2016-02-07	25918132	Yucesoy B	2015-04-26	Toxicol Sci	www.ncbi.nlm.nih.gov/pubmed/25918132	Genome-wide association study identifies novel loci associated with diisocyanate-induced occupational asthma.	Diisocyanate-induced asthma	74 European ancestry cases, 824 European ancestry controls	NA	6p22.1	6	29419226	OR12D1P, OR11A1	OR5V1			81696			rs16894878-A	rs16894878	0	16894878	intron_variant	0	0.001	1E-06	6		34.08	[3.52-329.69]	Illumina [1556551]	N
2016-02-07	25918132	Yucesoy B	2015-04-26	Toxicol Sci	www.ncbi.nlm.nih.gov/pubmed/25918132	Genome-wide association study identifies novel loci associated with diisocyanate-induced occupational asthma.	Diisocyanate-induced asthma	74 European ancestry cases, 824 European ancestry controls	NA	10q22.1	10	71336036	SLC29A3, UNC5B, CDH23	SLC29A3			55315			rs16928705-A	rs16928705	0	16928705	intron_variant	0	0.084	7E-06	5.15490195998574		2.67	[1.71-4.15]	Illumina [1556551]	N
2016-02-07	25918132	Yucesoy B	2015-04-26	Toxicol Sci	www.ncbi.nlm.nih.gov/pubmed/25918132	Genome-wide association study identifies novel loci associated with diisocyanate-induced occupational asthma.	Diisocyanate-induced asthma	74 European ancestry cases, 824 European ancestry controls	NA	18q12.1	18	33742030	ASXL3, C18orf34, NOL4	ASXL3			80816			rs16964886-A	rs16964886	0	16964886	intron_variant	0	0.007	5E-06	5.30102999566398		6.77	[2.62-17.46]	Illumina [1556551]	N
2016-02-07	25918132	Yucesoy B	2015-04-26	Toxicol Sci	www.ncbi.nlm.nih.gov/pubmed/25918132	Genome-wide association study identifies novel loci associated with diisocyanate-induced occupational asthma.	Diisocyanate-induced asthma	74 European ancestry cases, 824 European ancestry controls	NA	4q21.23	4	85772164	ARHGAP24, C4orf12, MAPK10	ARHGAP24			83478			rs16995986-G	rs16995986	0	16995986	intron_variant	0	0.001	1E-06	6		34.08	[3.52-329.69]	Illumina [1556551]	N
2016-02-07	25918132	Yucesoy B	2015-04-26	Toxicol Sci	www.ncbi.nlm.nih.gov/pubmed/25918132	Genome-wide association study identifies novel loci associated with diisocyanate-induced occupational asthma.	Diisocyanate-induced asthma	74 European ancestry cases, 824 European ancestry controls	NA	20p13	20	3476969	ATRN, C20orf194, LOC100131194	ATRN			8455			rs171165-A	rs171165	0	171165	intron_variant	0	0.003	1E-06	6		11.49	[3.29-40.16]	Illumina [1556551]	N
2016-02-07	25918132	Yucesoy B	2015-04-26	Toxicol Sci	www.ncbi.nlm.nih.gov/pubmed/25918132	Genome-wide association study identifies novel loci associated with diisocyanate-induced occupational asthma.	Diisocyanate-induced asthma	74 European ancestry cases, 824 European ancestry controls	NA	7p21.3	7	13644138	ARL4A, LOC100131022	LOC107986770			107986770			rs17167307-G	rs17167307	0	17167307	intron_variant	0	0.001	1E-06	6		34.43	[3.56-333.11]	Illumina [1556551]	N
2016-02-07	25918132	Yucesoy B	2015-04-26	Toxicol Sci	www.ncbi.nlm.nih.gov/pubmed/25918132	Genome-wide association study identifies novel loci associated with diisocyanate-induced occupational asthma.	Diisocyanate-induced asthma	74 European ancestry cases, 824 European ancestry controls	NA	9q21.33	9	86348093	ZCCHC6, ISCA1, LOC392358	ZCCHC6			79670			rs17461620-A	rs17461620	0	17461620	intron_variant	0	0.157	5E-06	5.30102999566398		2.34	[1.61-3.41]	Illumina [1556551]	N
2016-02-07	25918132	Yucesoy B	2015-04-26	Toxicol Sci	www.ncbi.nlm.nih.gov/pubmed/25918132	Genome-wide association study identifies novel loci associated with diisocyanate-induced occupational asthma.	Diisocyanate-induced asthma	74 European ancestry cases, 824 European ancestry controls	NA	2p24.3	2	13586488	TRIB2, FAM84A	NACAP4 - LOC105373438	100421926	105373438		2194	22570	rs1877101-G	rs1877101	0	1877101	intron_variant	1	0.004	7E-06	5.15490195998574		9.55	[2.88-31.66]	Illumina [1556551]	N
2016-02-07	25918132	Yucesoy B	2015-04-26	Toxicol Sci	www.ncbi.nlm.nih.gov/pubmed/25918132	Genome-wide association study identifies novel loci associated with diisocyanate-induced occupational asthma.	Diisocyanate-induced asthma	74 European ancestry cases, 824 European ancestry controls	NA	12p13.33	12	204673	SLC6A12, IQSEC3, SLC6A13	LOC101929384, SLC6A12			101929384, 6539			rs188610-A	rs188610	0	188610	missense_variant	0	0.003	1E-06	6		11.49	[3.29-40.16]	Illumina [1556551]	N
2016-02-07	25918132	Yucesoy B	2015-04-26	Toxicol Sci	www.ncbi.nlm.nih.gov/pubmed/25918132	Genome-wide association study identifies novel loci associated with diisocyanate-induced occupational asthma.	Diisocyanate-induced asthma	74 European ancestry cases, 824 European ancestry controls	NA	3q25.32	3	158729995	intergenic	RARRES1			5918			rs190141647-G	rs190141647	0	190141647	intron_variant	0	0.003	2E-06	5.69897000433602		11.39	[3.26-39.81]	Illumina [1556551]	N
2016-02-07	25918132	Yucesoy B	2015-04-26	Toxicol Sci	www.ncbi.nlm.nih.gov/pubmed/25918132	Genome-wide association study identifies novel loci associated with diisocyanate-induced occupational asthma.	Diisocyanate-induced asthma	74 European ancestry cases, 824 European ancestry controls	NA	21q21.1	21	21773630	NCAM2, C21orf74	LINC01425			101927821			rs2014791-A	rs2014791	0	2014791	intron_variant	0	0.379	7E-06	5.15490195998574		2.15	[1.53-3.03]	Illumina [1556551]	N
2016-02-07	25918132	Yucesoy B	2015-04-26	Toxicol Sci	www.ncbi.nlm.nih.gov/pubmed/25918132	Genome-wide association study identifies novel loci associated with diisocyanate-induced occupational asthma.	Diisocyanate-induced asthma	74 European ancestry cases, 824 European ancestry controls	NA	12q24.22	12	116716457	C12orf49, MAP1LC3B2, RNFT2	C12orf49			79794			rs2279695-A	rs2279695	0	2279695	3_prime_UTR_variant	0	0.002	2E-06	5.69897000433602		15.23	[3.38-68.72]	Illumina [1556551]	N
2016-02-07	25918132	Yucesoy B	2015-04-26	Toxicol Sci	www.ncbi.nlm.nih.gov/pubmed/25918132	Genome-wide association study identifies novel loci associated with diisocyanate-induced occupational asthma.	Diisocyanate-induced asthma	74 European ancestry cases, 824 European ancestry controls	NA	5q23.1	5	118673777	LOC100130968, DTWD2	LOC102467225 - RNU7-34P	102467225	100147821		45685	84435	rs2376682-?	rs2376682	0	2376682	intergenic_variant	1	0.779	3E-06	5.52287874528034		4.166667	[2.22-8.33]	Illumina [1556551]	N
2016-02-07	25918132	Yucesoy B	2015-04-26	Toxicol Sci	www.ncbi.nlm.nih.gov/pubmed/25918132	Genome-wide association study identifies novel loci associated with diisocyanate-induced occupational asthma.	Diisocyanate-induced asthma	74 European ancestry cases, 824 European ancestry controls	NA	6p22.3	6	21824163	LOC729161, LOC729177	CASC15			401237			rs2479808-A	rs2479808	0	2479808	intron_variant	0	0.001	1E-06	6		34.08	[3.52-329.69]	Illumina [1556551]	N
2016-02-07	25918132	Yucesoy B	2015-04-26	Toxicol Sci	www.ncbi.nlm.nih.gov/pubmed/25918132	Genome-wide association study identifies novel loci associated with diisocyanate-induced occupational asthma.	Diisocyanate-induced asthma	74 European ancestry cases, 824 European ancestry controls	NA	18q21.2	18	50790789	MAPK4, MRO	LOC105372116 - MRO	105372116	83876		38128	4331	rs2586731-C	rs2586731	0	2586731	downstream_gene_variant	1	0.008	1E-06	6		6.67	[2.75-16.17]	Illumina [1556551]	N
2016-02-07	25918132	Yucesoy B	2015-04-26	Toxicol Sci	www.ncbi.nlm.nih.gov/pubmed/25918132	Genome-wide association study identifies novel loci associated with diisocyanate-induced occupational asthma.	Diisocyanate-induced asthma	74 European ancestry cases, 824 European ancestry controls	NA	22q11.21	22	17777938	MICAL3, BID	LINC00528			200298			rs10048897-G	rs10048897	0	10048897	non_coding_transcript_exon_variant	0	0.001	1E-06	6		34.08	[3.52-329.69]	Illumina [1556551]	N
2016-02-07	25918132	Yucesoy B	2015-04-26	Toxicol Sci	www.ncbi.nlm.nih.gov/pubmed/25918132	Genome-wide association study identifies novel loci associated with diisocyanate-induced occupational asthma.	Diisocyanate-induced asthma	74 European ancestry cases, 824 European ancestry controls	NA	2q37.3	2	239519464	LOC100132902, FLJ45964	LOC101928111 - LOC401040	101928111	401040		117100	58932	rs10174165-A	rs10174165	0	10174165	intergenic_variant	1	0.075	2E-06	5.69897000433602		2.89	[1.84-4.53]	Illumina [1556551]	N
2016-02-07	25918132	Yucesoy B	2015-04-26	Toxicol Sci	www.ncbi.nlm.nih.gov/pubmed/25918132	Genome-wide association study identifies novel loci associated with diisocyanate-induced occupational asthma.	Diisocyanate-induced asthma	74 European ancestry cases, 824 European ancestry controls	NA	7q21.11	7	80032911	LOC100130215, LOC100128030	LOC105375372 - RPL10P11	105375372	100128030		75787	63610	rs10237103-A	rs10237103	0	10237103	intergenic_variant	1	0.001	1E-06	6		34.08	[3.52-329.69]	Illumina [1556551]	N
2016-02-07	25918132	Yucesoy B	2015-04-26	Toxicol Sci	www.ncbi.nlm.nih.gov/pubmed/25918132	Genome-wide association study identifies novel loci associated with diisocyanate-induced occupational asthma.	Diisocyanate-induced asthma	74 European ancestry cases, 824 European ancestry controls	NA	7q21.11	7	82453122	CACintergenic2D1, LOC442707	CACNA2D1 - MTHFD2P5	781	442707		9201	135648	rs10268774-G	rs10268774	0	10268774	intergenic_variant	1	0.001	1E-06	6		34.08	[3.52-329.69]	Illumina [1556551]	N
2016-02-07	25918132	Yucesoy B	2015-04-26	Toxicol Sci	www.ncbi.nlm.nih.gov/pubmed/25918132	Genome-wide association study identifies novel loci associated with diisocyanate-induced occupational asthma.	Diisocyanate-induced asthma	74 European ancestry cases, 824 European ancestry controls	NA	7p12.3	7	46681113	LOC222052, LOC730338	HMGN1P19 - LOC730338	100874445	730338		46167	6766	rs10435178-A	rs10435178	0	10435178	intron_variant	1	0.036	4E-06	5.39794000867204		3.55	[2.01-6.27]	Illumina [1556551]	N
2016-02-07	25918132	Yucesoy B	2015-04-26	Toxicol Sci	www.ncbi.nlm.nih.gov/pubmed/25918132	Genome-wide association study identifies novel loci associated with diisocyanate-induced occupational asthma.	Diisocyanate-induced asthma	74 European ancestry cases, 824 European ancestry controls	NA	11p15.4	11	6354579	PRKCDBP, SMPD1	LOC101927825 - SMPD1	101927825	6609		8210	35722	rs10769691-A	rs10769691	0	10769691	intergenic_variant	1	0.072	2E-07	6.69897000433602		3.13	[2-4.9]	Illumina [1556551]	N
